index,question,ground_truth_id,naive_id,tri_id,naive_hit,tri_hit,naive_conf_score,tri_conf_score
887,Could ADMA levels in young adults born preterm predict an early endothelial dysfunction?,21420186,12925463,24503253,0,0,-2.0321,3.9655
888,Can fractional lasers enhance transdermal absorption of topical lidocaine in an in vivo animal model?,22302761,18173612,1735168,0,0,-2.8216,-0.2919
889,Does intra-abdominal desmoid disease affect patients with an ileal pouch differently than those with an ileorectal anastomosis?,21979183,24509457,27085760,0,0,2.8267,2.6404
890,Does anastomotic leakage affect functional outcome after rectal resection for cancer?,12607120,25348782,22584695,0,0,5.8784,6.7956
891,Health care for immigrants in Europe: is there still consensus among country experts about principles of good practice?,21914194,21308476,23194441,0,0,-3.5111,-3.0637
892,Can clinical supervision sustain our workforce in the current healthcare landscape?,25725704,25709514,24934938,0,0,-6.8805,-4.1696
893,Is the determination of specific IgE against components using ISAC 112 a reproducible technique?,24516646,25807648,24107260,0,0,-2.9237,0.7921
894,Is the first urinary albumin/creatinine ratio (ACR) in women with suspected preeclampsia a prognostic factor for maternal and neonatal adverse outcome?,28247485,26597745,26597745,0,0,3.5720,3.5720
895,Is there awareness of pharmaceutical expenditure in the reformed primary care system?,11334578,18322770,24965594,0,0,-8.1419,-7.8727
896,Do women with ovaries of polycystic morphology without any other features of PCOS benefit from short-term metformin co-treatment during IVF?,21593045,11994052,17984248,0,0,3.4599,3.6702
897,Estimated fetal weight by ultrasound: a modifiable risk factor for cesarean delivery?,22902073,21080309,24839149,0,0,-1.7486,3.6378
898,Does Mammographic Density have an Impact on the Margin Re-excision Rate After Breast-Conserving Surgery?,26471488,24338603,27034079,0,0,3.1628,4.5305
899,Are women who are treated for hypothyroidism at risk for pregnancy complications?,16647887,18976152,20682632,0,0,0.0208,3.8310
900,Internal derangement of the temporomandibular joint: is there still a place for ultrasound?,22668712,10980562,15610405,0,0,-5.7882,0.7817
901,"Laparoscopic myomectomy: do size, number, and location of the myomas form limiting factors for laparoscopic myomectomy?",18439500,20303834,25098104,0,0,-1.1291,2.5139
902,Is intensive chemotherapy safe for rural cancer patients?,23347337,19649630,12598352,0,0,-6.6046,-8.5555
903,Does sex affect the outcome of laparoscopic cholecystectomy?,22970993,19568504,19568504,0,0,3.5515,3.5515
904,Is atropine needed with ketamine sedation?,16498158,18370983,18370983,0,0,3.5618,3.5618
905,Does implant coating with antibacterial-loaded hydrogel reduce bacterial colonization and biofilm formation in vitro?,24622801,24363076,24363076,0,0,5.7307,5.7307
906,Do family physicians know the costs of medical care?,15000338,25964397,25352575,0,0,0.6509,1.2271
907,Combining process indicators to evaluate quality of care for surgical patients with colorectal cancer: are scores consistent with short-term outcome?,22491528,22345658,21979191,0,0,0.0756,3.6665
908,Can APC mutation analysis contribute to therapeutic decisions in familial adenomatous polyposis?,11247896,16110024,15540296,0,0,2.8109,4.7515
909,Do emergency medical services professionals think they should participate in disease prevention?,19145527,24401023,24401023,0,0,3.2739,3.2739
910,Is the ability to perform transurethral resection of the prostate influenced by the surgeon's previous experience?,18568239,17572200,18186696,0,0,-1.3275,0.0018
911,Is there a differential in the dental health of new recruits to the British Armed Forces?,22075911,15988887,15988887,0,0,2.6058,2.6058
912,Is laparoscopic reoperation for failed antireflux surgery feasible?,10401824,14577029,12616367,0,0,-2.5646,2.7926
913,Does exercise during pregnancy prevent postnatal depression?,21880023,15589703,25879428,0,0,2.1245,3.1848
914,Is endometrial polyp formation associated with increased expression of vascular endothelial growth factor and transforming growth factor-beta1?,21726930,17765237,14607563,0,0,0.0808,4.4344
915,Is human cytomegalovirus infection associated with hypertension?,22768311,27071749,27071749,0,0,5.5483,5.5483
916,Is it possible to stop treatment with nucleos(t)ide analogs in patients with e-antigen negative chronic hepatitis B?,25636371,25014234,23397114,0,0,4.1340,5.3130
917,Does radiotherapy around the time of pregnancy for Hodgkin's disease modify the risk of breast cancer?,15050326,23932699,22483700,0,0,-2.8165,4.0099
918,Should displaced midshaft clavicular fractures be treated surgically?,23412195,27068385,20394920,0,0,2.9694,5.5273
919,Is laparoscopic cholecystectomy safe and acceptable as a day case procedure?,16968183,11491060,19864744,0,0,5.5807,5.3080
920,Is etoricoxib effective in preventing heterotopic ossification after primary total hip arthroplasty?,23359100,22190061,17234358,0,0,2.3610,4.4708
921,Should serum pancreatic lipase replace serum amylase as a biomarker of acute pancreatitis?,15943725,12522473,12522473,0,0,3.2332,3.2332
922,Rectal cancer threatening or affecting the prostatic plane: is partial prostatectomy oncologically adequate?,25735444,22007278,27364575,0,0,-5.7249,-1.5683
923,Does bone anchor fixation improve the outcome of percutaneous bladder neck suspension in female stress urinary incontinence?,9722752,10569574,10081880,0,0,-0.0897,1.4749
924,Are intraoperative precursor events associated with postoperative major adverse events?,23870157,27466034,23149461,0,0,0.1837,5.2823
925,Does a family meetings intervention prevent depression and anxiety in family caregivers of dementia patients?,22303473,18727139,18727139,0,0,5.0425,5.0425
926,HIF1A as a major vascular endothelial growth factor regulator: do its polymorphisms have an association with age-related macular degeneration?,24995509,18079689,23971975,0,0,3.1097,3.5434
927,Is combined therapy more effective than growth hormone or hyperbaric oxygen alone in the healing of left ischemic and non-ischemic colonic anastomoses?,24270957,19381657,27158200,0,0,-6.8309,-1.7191
928,Does oxybutynin hydrochloride cause arrhythmia in children with bladder dysfunction?,23848044,9719281,9719281,0,0,1.5602,1.5602
929,"Do ""America's Best Hospitals"" perform better for acute myocardial infarction?",9920954,10890870,26151864,0,0,-0.7212,3.0911
930,Does preoperative anemia adversely affect colon and rectal surgery outcomes?,21276532,26162941,22939451,0,0,0.0483,4.6601
931,Can early second-look tympanoplasty reduce the rate of conversion to modified radical mastoidectomy?,23379759,24121881,15234042,0,0,-3.0601,1.5680
932,Is serum total bilirubin useful to differentiate cardioembolic stroke from other stroke subtypes?,25891436,25765055,19729800,0,0,-0.0979,2.4246
933,Delayed imaging in routine CT examinations of the abdomen and pelvis: is it worth the additional cost of radiation and time?,24450673,19304691,26218686,0,0,-1.9668,2.0354
934,"Suturing of the nasal septum after septoplasty, is it an effective alternative to nasal packing?",17914515,26891536,25412986,0,0,-1.2457,-3.4413
935,Have antiepileptic drug prescription claims changed following the FDA suicidality warning?,24739448,19798416,21544560,0,0,-4.4504,-1.6255
936,Does ossification of the posterior longitudinal ligament affect the neurological outcome after traumatic cervical cord injury?,19444061,23251612,22234720,0,0,-0.5079,4.8502
937,Can distal ureteral diameter predict reflux resolution after endoscopic injection?,25669733,22177779,22236467,0,0,-1.1311,4.1913
938,Is leptin involved in phagocytic NADPH oxidase overactivity in obesity?,20577124,12075576,16822822,0,0,1.0254,4.4857
939,Canada's Compassionate Care Benefit: is it an adequate public health response to addressing the issue of caregiver burden in end-of-life care?,21592383,17960433,25960541,0,0,-7.5057,-1.1219
940,Fatigue in primary Sjögren's syndrome: is there a link with the fibromyalgia syndrome?,11053064,27493792,27098775,0,0,0.6541,4.7329
941,Is laparoscopic sonography a reliable and sensitive procedure for staging colorectal cancer?,9745063,22053753,17380479,0,0,0.3442,1.9834
942,Is alexithymia a risk factor for unexplained physical symptoms in general medical outpatients?,11138995,15039507,15039507,0,0,8.1055,8.1055
943,Alcohol consumption and acute myocardial infarction: a benefit of alcohol consumed with meals?,15475728,26365927,26365927,0,0,2.0136,2.0136
944,Do mossy fibers release GABA?,12121321,24043495,8566597,0,0,-10.0037,-2.0574
945,The clinical significance of bile duct sludge: is it different from bile duct stones?,17342562,16206500,23365676,0,0,-4.6784,1.8727
946,Can Ambu self-inflating bag and Neopuff infant resuscitator provide adequate and safe manual inflations for infants up to 10 kg weight?,28011794,19308296,26153507,0,0,-2.8033,-0.4177
947,Are IgM-enriched immunoglobulins an effective adjuvant in septic VLBW infants?,24098953,11570779,26555358,0,0,-4.1889,1.6974
948,Is resected stomach volume related to weight loss after laparoscopic sleeve gastrectomy?,24827404,26197018,21088924,0,0,5.2543,5.9911
949,Resection of colorectal liver metastases after second-line chemotherapy: is it worthwhile?,28407529,25041611,23054102,0,0,3.3725,3.9844
950,Do ART patients face higher C-section rates during their stage of delivery?,27928673,27446924,27446924,0,0,1.7444,1.7444
951,Does a preoperative medically supervised weight loss program improve bariatric surgery outcomes?,22011946,26852397,18501309,0,0,5.5909,6.1586
952,Is solitary kidney really more resistant to ischemia?,23517744,17482956,20825756,0,0,-2.4722,1.9017
953,Neck pain treatment with acupuncture: does the number of needles matter?,20842006,14570667,14570667,0,0,-0.0029,-0.0029
954,Does fluoridation reduce the use of dental services among adults?,9140335,20415937,25727487,0,0,-7.6805,-2.3550
955,Pertrochanteric fractures: is there an advantage to an intramedullary nail?,12142826,23224796,22884619,0,0,2.0093,3.2490
956,SPECT study with I-123-Ioflupane (DaTSCAN) in patients with essential tremor. Is there any correlation with Parkinson's disease?,22382608,11903101,11903101,0,0,4.5384,4.5384
957,Are the GFRUP's recommendations for withholding or withdrawing treatments in critically ill children applicable?,17329379,25131427,7648769,0,0,-0.3534,-0.5012
958,Is inhaled prophylactic heparin useful for prevention and Management of Pneumonia in ventilated ICU patients?,27288618,27007333,23354252,0,0,-3.0376,-3.9888
959,Is the h-index predictive of greater NIH funding success among academic radiologists?,21873082,22092205,22092205,0,0,0.6461,0.6461
960,Is minimally invasive mitral valve repair with artificial chords reproducible and applicable in routine surgery?,25810292,12928632,12928632,0,0,2.7587,2.7587
961,"Does obesity predict knee pain over fourteen years in women, independently of radiographic changes?",21739621,19060003,19060003,0,0,1.9464,1.9464
962,Do liquid-based preparations of urinary cytology perform differently than classically prepared cases?,20073599,21723795,27070653,0,0,-5.8747,1.1411
963,Outcomes of severely injured adult trauma patients in an Australian health service: does trauma center level make a difference?,21845457,20220425,15922206,0,0,2.1065,3.9015
964,Does a well developed collateral circulation predispose to restenosis after percutaneous coronary intervention?,16216859,21604919,8989115,0,0,3.7668,3.9300
965,Are home sampling kits for sexually transmitted infections acceptable among men who have sex with men?,19103915,19220203,26885806,0,0,-4.9224,2.0737
966,Does route of delivery affect maternal and perinatal outcome in women with eclampsia?,22521460,25943645,25943645,0,0,1.2096,1.2096
967,Surgical management of the atherosclerotic ascending aorta: is endoaortic balloon occlusion safe?,17062234,15939636,26163356,0,0,1.6937,1.9126
968,Estradiol and Antagonist Pretreatment Prior to Microdose Leuprolide in in Vitro Fertilization. Does It Improve IVF Outcomes in Poor Responders as Compared to Oral Contraceptive Pill?,26126304,9048239,18253823,0,0,-0.3097,2.0523
969,Are opioid dependence and methadone maintenance treatment (MMT) documented in the medical record?,19578820,9006403,23935979,0,0,0.7206,5.5736
970,Can teaching medical students to investigate medication errors change their attitudes towards patient safety?,21228436,11442680,26815478,0,0,0.1511,3.2814
971,Has the prevalence of health care services use increased over the last decade (2001-2009) in elderly people?,23972333,21209970,26408823,0,0,-2.9068,3.2757
972,Does high-dose radiotherapy benefit palliative lung cancer patients?,23719685,18237795,18237795,0,0,-0.7109,-0.7109
973,Is endothelin-1 an aggravating factor in the development of acute pancreatitis?,11601252,9288152,15127205,0,0,1.5494,2.5873
974,"Malnutrition, a new inducer for arterial calcification in hemodialysis patients?",23506394,23360132,21359477,0,0,-1.7352,0.4422
975,Does glomerular hyperfiltration in pregnancy damage the kidney in women with more parities?,19575307,21079240,21079240,0,0,2.0142,2.0142
976,Subclavian steal syndrome: can the blood pressure difference between arms predict the severity of steal?,11977907,12921653,16547976,0,0,1.3869,2.8619
977,Can the Internet be used to improve sexual health awareness in web-wise young people?,12626177,16919803,25879682,0,0,-10.0906,0.3380
978,Is eligibility for a chemotherapy protocol a good prognostic factor for invasive bladder cancer after radical cystectomy?,15483019,24420616,24420616,0,0,0.9256,0.9256
979,Does a geriatric oncology consultation modify the cancer treatment plan for elderly patients?,18693227,23795224,27539883,0,0,-0.0915,2.9711
980,Does left atrial appendage (LAA) occlusion device alter the echocardiography and electrocardiogram parameters in patients with atrial fibrillation?,27131771,22647971,22833549,0,0,3.8255,3.7706
981,Can ki-67 play a role in prediction of breast cancer patients' response to neoadjuvant chemotherapy?,24783217,22393997,26786263,0,0,4.3869,7.2206
982,Intravenous administration of metoclopramide by 2 min bolus vs 15 min infusion: does it affect the improvement of headache while reducing the side effects?,17916877,16113179,23759039,0,0,2.8531,4.0642
983,Is the breast best for children with a family history of atopy?,8375607,11929483,11002382,0,0,0.3044,2.1611
984,Does escalation of the apical dose change treatment outcome in beta-radiation of posterior choroidal melanomas with 106Ru plaques?,11955750,10966970,10966970,0,0,-1.2094,-1.2094
985,Does septoplasty change the dimensions of compensatory hypertrophy of the middle turbinate?,27040842,11359172,26604048,0,0,-1.4714,2.5859
986,Can patient coaching reduce racial/ethnic disparities in cancer pain control?,17244100,18571988,17020498,0,0,-8.2557,1.9796
987,Does prior benign prostate biopsy predict outcome for patients treated with radical perineal prostatectomy?,15708048,23954083,15126787,0,0,5.4887,4.1255
988,Does patient position during liver surgery influence the risk of venous air embolism?,11438275,25763776,18165549,0,0,-1.7859,3.4396
989,Do Indigenous Australians age prematurely?,22513023,21806727,21806727,0,0,3.7079,3.7079
990,Are tuberculosis patients adherent to prescribed treatments in China?,27146470,10845752,11477887,0,0,-4.0748,4.3711
991,Ultrasound in squamous cell carcinoma of the penis; a useful addition to clinical staging?,8165771,16686716,26537362,0,0,-3.2950,1.0343
992,Do oblique views add value in the diagnosis of spondylolysis in adolescents?,23677366,23814624,23814624,0,0,0.4597,0.4597
993,Are many colorectal cancers due to missed adenomas?,19237087,24925148,20655393,0,0,-6.2491,5.5682
994,Does desflurane alter left ventricular function when used to control surgical stimulation during aortic surgery?,10456814,7546754,12131102,0,0,-0.7732,4.7033
995,Does gestational age misclassification explain the difference in birthweights for Australian aborigines and whites?,8921484,23231840,23231840,0,0,-0.1565,-0.1565
996,Is there any interest to perform ultrasonography in boys with undescended testis?,16564683,12359789,21262892,0,0,4.3993,4.5630
997,Is peak concentration needed in therapeutic drug monitoring of vancomycin?,23147106,24577126,17976701,0,0,4.4749,5.4277
998,Can autologous platelet-rich plasma gel enhance healing after surgical extraction of mandibular third molars?,21550158,22818655,20456969,0,0,-4.3450,2.7688
999,Are sugars-free medicines more erosive than sugars-containing medicines?,17559449,23633524,25223696,0,0,-7.9327,-5.3870
